Date,Time,Ticker,Name,Calendar,Actual,Consensus,RevActual,RevConsensus,Sector,Industry,UTC,releasetime
2010-06-22,17:05:00,ADBE,Adobe Systems Inc,10Q1,0.44,0.427,943.04,907.571,Information Technology,Application Software,2010-06-22 21:05:00+00:00,After Close
2010-06-23,17:01:00,PAYX,Paychex Inc.,10Q1,0.32,0.308,496.21,490.733,Information Technology,Data Processing & Outsourced Services,2010-06-23 21:01:00+00:00,After Close
2010-06-28,17:06:00,MU,Micron Technology,10Q1,0.46,0.427,2288.0,2108.941,Information Technology,Semiconductors,2010-06-28 21:06:00+00:00,After Close
2010-07-12,17:02:00,CSX,CSX Corp.,10Q2,0.36,0.323,2663.0,2625.2,Industrials,Railroads,2010-07-12 21:02:00+00:00,After Close
2010-07-13,08:50:00,FAST,Fastenal Co,10Q2,0.12,0.112,571.18,568.571,Industrials,Building Products,2010-07-13 12:50:00+00:00,Before Open
2010-07-13,17:15:00,INTC,Intel Corp.,10Q2,0.51,0.429,10765.0,10250.132,Information Technology,Semiconductors,2010-07-13 21:15:00+00:00,After Close
2010-07-14,19:10:00,MAR,Marriott Int'l.,10Q2,0.31,0.289,2771.0,2758.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2010-07-14 23:10:00+00:00,After Close
2010-07-15,17:15:00,AMD,Advanced Micro Devices Inc,10Q2,0.11,0.063,1653.0,1548.083,Information Technology,Semiconductors,2010-07-15 21:15:00+00:00,After Close
2010-07-15,17:36:00,GOOGL,Alphabet Inc Class A,10Q2,2.86,2.871,5090.0,4982.5,Communication Services,Interactive Media & Services,2010-07-15 21:36:00+00:00,After Close
2010-07-19,17:30:00,TXN,Texas Instruments,10Q2,0.62,0.626,3496.0,3518.129,Information Technology,Semiconductors,2010-07-19 21:30:00+00:00,After Close
2010-07-20,08:00:00,PEP,PepsiCo Inc.,10Q2,1.1,1.084,14801.0,14498.375,Consumer Staples,Soft Drinks,2010-07-20 12:00:00+00:00,Before Open
2010-07-20,08:15:00,BIIB,Biogen Inc.,10Q2,1.31,1.116,1212.7,1124.636,Health Care,Biotechnology,2010-07-20 12:15:00+00:00,Before Open
2010-07-20,09:00:00,UAL,United Airlines Holdings,10Q2,1.95,1.75,5161.0,5134.667,Industrials,Airlines,2010-07-20 13:00:00+00:00,Before Open
2010-07-20,17:05:00,GILD,Gilead Sciences,10Q2,0.4,0.437,1927.22,1962.824,Health Care,Biotechnology,2010-07-20 21:05:00+00:00,After Close
2010-07-20,17:15:00,CTAS,Cintas Corporation,10Q2,0.35,0.327,909.45,886.667,Industrials,Diversified Support Services,2010-07-20 21:15:00+00:00,After Close
2010-07-20,17:30:00,AAPL,Apple Inc.,10Q2,0.5,0.444,15700.0,14730.387,Information Technology,"Technology Hardware, Storage & Peripherals",2010-07-20 21:30:00+00:00,After Close
2010-07-21,10:01:00,AAL,American Airlines Group,10Q2,-0.03,-0.008,5674.0,5687.889,Industrials,Airlines,2010-07-21 14:01:00+00:00,Before Open
2010-07-21,17:00:00,QCOM,QUALCOMM Inc.,10Q2,0.57,0.538,2706.0,2636.621,Information Technology,Semiconductors,2010-07-21 21:00:00+00:00,After Close
2010-07-21,17:03:00,SBUX,Starbucks Corp.,10Q2,0.14,0.144,2612.0,2557.2,Consumer Discretionary,Restaurants,2010-07-21 21:03:00+00:00,After Close
2010-07-21,17:05:00,NFLX,Netflix Inc.,10Q2,0.11,0.1,519.82,525.364,Communication Services,Movies & Entertainment,2010-07-21 21:05:00+00:00,After Close
2010-07-21,17:08:00,ISRG,Intuitive Surgical Inc.,10Q2,0.73,0.685,350.7,338.182,Health Care,Health Care Equipment,2010-07-21 21:08:00+00:00,After Close
2010-07-21,17:15:00,EBAY,eBay Inc.,10Q2,0.4,0.383,2215.38,2160.636,Consumer Discretionary,Internet & Direct Marketing Retail,2010-07-21 21:15:00+00:00,After Close
2010-07-21,17:15:00,WDC,Western Digital,10Q2,1.2,1.351,2382.0,2444.778,Information Technology,"Technology Hardware, Storage & Peripherals",2010-07-21 21:15:00+00:00,After Close
2010-07-21,17:20:00,XLNX,Xilinx,10Q2,0.58,0.535,594.74,567.111,Information Technology,Semiconductors,2010-07-21 21:20:00+00:00,After Close
2010-07-21,18:09:00,CSGP,"CoStar Group, Inc.",10Q2,0.28,0.162,55.84,55.171,Miscellaneous,Business Services,2010-07-21 22:09:00+00:00,After Close
2010-07-22,07:30:00,ALXN,Alexion Pharmaceuticals,10Q2,0.2,0.193,125.83,125.833,Health Care,Biotechnology,2010-07-22 11:30:00+00:00,Before Open
2010-07-22,09:00:00,EXC,Exelon Corp.,10Q2,0.99,0.914,4398.0,4214.143,Utilities,Multi-Utilities,2010-07-22 13:00:00+00:00,Before Open
2010-07-22,17:00:00,ALGN,Align Technology,10Q2,0.21,0.137,108.2,89.543,Health Care,Health Care Supplies,2010-07-22 21:00:00+00:00,After Close
2010-07-22,17:10:00,AMZN,Amazon.com Inc.,10Q2,0.45,0.536,6566.0,6542.4,Consumer Discretionary,Internet & Direct Marketing Retail,2010-07-22 21:10:00+00:00,After Close
2010-07-22,17:15:00,MSFT,Microsoft Corp.,10Q2,0.51,0.464,16039.0,15258.696,Information Technology,Systems Software,2010-07-22 21:15:00+00:00,After Close
2010-07-22,17:30:00,SWKS,Skyworks Solutions,10Q2,0.32,0.304,275.37,270.0,Information Technology,Semiconductors,2010-07-22 21:30:00+00:00,After Close
2010-07-23,08:00:00,IDXX,IDEXX Laboratories,10Q2,0.31,0.3,281.48,282.286,Health Care,Health Care Equipment,2010-07-23 12:00:00+00:00,Before Open
2010-07-27,09:00:00,PCAR,PACCAR Inc.,10Q2,0.27,0.21,2224.8,2099.333,Industrials,Construction Machinery & Heavy Trucks,2010-07-27 13:00:00+00:00,Before Open
2010-07-27,17:01:00,ILMN,Illumina Inc,10Q2,0.26,0.225,212.0,193.833,Health Care,Life Sciences Tools & Services,2010-07-27 21:01:00+00:00,After Close
2010-07-27,17:01:00,FISV,Fiserv Inc,10Q2,0.25,0.241,1022.0,988.0,Information Technology,Data Processing & Outsourced Services,2010-07-27 21:01:00+00:00,After Close
2010-07-27,17:10:00,SGEN,"Seattle Genetics, Inc.",10Q2,-0.08,-0.022,36.88,37.138,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2010-07-27 21:10:00+00:00,After Close
2010-07-28,04:00:00,REGN,Regeneron Pharmaceuticals,10Q2,-0.31,-0.361,115.89,104.729,Health Care,Biotechnology,2010-07-28 08:00:00+00:00,Before Open
2010-07-28,08:00:00,CMCSA,Comcast Corp.,10Q2,0.17,0.161,9525.0,9275.0,Communication Services,Cable & Satellite,2010-07-28 12:00:00+00:00,Before Open
2010-07-28,17:00:00,LRCX,Lam Research,10Q2,1.17,0.966,695.29,656.273,Information Technology,Semiconductor Equipment,2010-07-28 21:00:00+00:00,After Close
2010-07-28,17:01:00,VRTX,Vertex Pharmaceuticals Inc,10Q2,-0.84,-0.835,31.62,27.844,Health Care,Biotechnology,2010-07-28 21:01:00+00:00,After Close
2010-07-28,17:02:00,CERN,Cerner,10Q2,0.16,0.168,456.0,449.474,Health Care,Health Care Technology,2010-07-28 21:02:00+00:00,After Close
2010-07-28,17:05:00,CTXS,Citrix Systems,10Q2,0.41,0.433,458.43,436.846,Information Technology,Application Software,2010-07-28 21:05:00+00:00,After Close
2010-07-28,17:05:00,CDNS,Cadence Design Systems,10Q2,0.07,0.033,227.06,221.0,Information Technology,Application Software,2010-07-28 21:05:00+00:00,After Close
2010-07-28,19:30:00,ORLY,O'Reilly Automotive,10Q2,0.81,0.742,1381.24,1349.727,Consumer Discretionary,Specialty Stores,2010-07-28 23:30:00+00:00,After Close
2010-07-29,08:00:00,XEL,Xcel Energy Inc,10Q2,0.29,0.275,2307.76,2117.0,Utilities,Multi-Utilities,2010-07-29 12:00:00+00:00,Before Open
2010-07-29,08:31:00,ADP,Automatic Data Processing,10Q2,0.42,0.424,2190.3,2129.8,Information Technology,Internet Services & Infrastructure,2010-07-29 12:31:00+00:00,Before Open
2010-07-29,17:00:00,EXPE,Expedia Group,10Q2,0.88,0.836,833.96,845.0,Consumer Discretionary,Internet & Direct Marketing Retail,2010-07-29 21:00:00+00:00,After Close
2010-07-29,17:04:00,MXIM,Maxim Integrated Products Inc,10Q2,0.23,0.31,565.96,562.1,Information Technology,Semiconductors,2010-07-29 21:04:00+00:00,After Close
2010-07-29,17:06:00,AMGN,Amgen Inc.,10Q2,1.25,1.299,3804.0,3734.833,Health Care,Biotechnology,2010-07-29 21:06:00+00:00,After Close
2010-07-29,17:35:00,KLAC,KLA Corporation,10Q2,0.7,0.595,559.42,557.273,Information Technology,Semiconductor Equipment,2010-07-29 21:35:00+00:00,After Close
2010-08-02,17:02:00,BMRN,BioMarin Pharmaceutical Inc.,10Q2,-0.01,0.019,91.95,95.2,Health Care,Major Pharmaceuticals,2010-08-02 21:02:00+00:00,After Close
2010-08-02,17:05:00,VRSN,Verisign Inc.,10Q2,0.24,0.243,168.68,166.4,Information Technology,Internet Services & Infrastructure,2010-08-02 21:05:00+00:00,After Close
2010-08-03,07:00:00,CTSH,Cognizant Technology Solutions,10Q2,0.28,0.27,1105.15,1020.526,Information Technology,IT Consulting & Other Services,2010-08-03 11:00:00+00:00,Before Open
2010-08-03,17:01:00,BKNG,Booking Holdings Inc,10Q2,2.81,2.645,767.44,732.5,Consumer Discretionary,Internet & Direct Marketing Retail,2010-08-03 21:01:00+00:00,After Close
2010-08-03,17:05:00,EA,Electronic Arts,10Q2,-0.36,-0.317,539.0,515.545,Communication Services,Interactive Home Entertainment,2010-08-03 21:05:00+00:00,After Close
2010-08-04,08:00:00,SIRI,Sirius XM Holdings Inc.,10Q2,0.0,0.0,705.56,691.125,Consumer Services,Broadcasting,2010-08-04 12:00:00+00:00,Before Open
2010-08-04,09:00:00,CHTR,Charter Communications,10Q2,-0.58,0.4,1771.0,,Communication Services,Cable & Satellite,2010-08-04 13:00:00+00:00,Before Open
2010-08-04,17:05:00,TSLA,"Tesla, Inc. ",10Q2,-5.04,-3.92,28.41,,Capital Goods,Auto Manufacturing,2010-08-04 21:05:00+00:00,After Close
2010-08-04,17:32:00,VRSK,Verisk Analytics,10Q2,0.31,0.33,281.68,286.0,Industrials,Research & Consulting Services,2010-08-04 21:32:00+00:00,After Close
2010-08-05,07:00:00,TMUS,T-Mobile US,10Q2,0.46,0.26,1012.54,988.474,Communication Services,Wireless Telecommunication Services,2010-08-05 11:00:00+00:00,Before Open
2010-08-05,08:00:00,KHC,Kraft Heinz Co,10Q2,,,,,Consumer Staples,Packaged Foods & Meats,2010-08-05 12:00:00+00:00,Before Open
2010-08-05,08:00:00,INCY,Incyte,10Q2,0.02,-0.023,49.85,49.4,Health Care,Biotechnology,2010-08-05 12:00:00+00:00,Before Open
2010-08-05,08:09:00,ANSS,ANSYS,10Q2,0.5,0.468,137.77,138.4,Information Technology,Application Software,2010-08-05 12:09:00+00:00,Before Open
2010-08-05,13:00:00,MNST,Monster Beverage,10Q2,0.12,0.11,365.7,325.0,Consumer Staples,Soft Drinks,2010-08-05 17:00:00+00:00,Before Open
2010-08-05,17:05:00,MDLZ,Mondelez International,10Q2,0.6,0.519,12253.0,12290.364,Consumer Staples,Packaged Foods & Meats,2010-08-05 21:05:00+00:00,After Close
2010-08-05,17:06:00,ATVI,Activision Blizzard,10Q2,0.06,0.055,967.0,721.227,Communication Services,Interactive Home Entertainment,2010-08-05 21:06:00+00:00,After Close
2010-08-05,17:25:00,MCHP,Microchip Technology,10Q2,0.53,0.529,320.8,319.615,Information Technology,Semiconductors,2010-08-05 21:25:00+00:00,After Close
2010-08-11,17:05:00,CSCO,Cisco Systems,10Q2,0.43,0.417,10836.0,10885.563,Information Technology,Communications Equipment,2010-08-11 21:05:00+00:00,After Close
2010-08-12,17:04:00,ADSK,Autodesk Inc.,10Q2,0.36,0.274,472.8,459.385,Information Technology,Application Software,2010-08-12 21:04:00+00:00,After Close
2010-08-12,17:20:00,NVDA,Nvidia Corporation,10Q2,0.03,0.107,811.21,833.208,Information Technology,Semiconductors,2010-08-12 21:20:00+00:00,After Close
2010-08-17,17:01:00,ADI,"Analog Devices, Inc.",10Q2,0.65,0.602,720.29,706.588,Information Technology,Semiconductors,2010-08-17 21:01:00+00:00,After Close
2010-08-18,17:01:00,NTAP,NetApp,10Q2,0.49,0.456,1137.8,1126.966,Information Technology,"Technology Hardware, Storage & Peripherals",2010-08-18 21:01:00+00:00,After Close
2010-08-18,17:03:00,AMAT,Applied Materials Inc.,10Q2,0.17,0.16,2517.79,2375.857,Information Technology,Semiconductor Equipment,2010-08-18 21:03:00+00:00,After Close
2010-08-18,17:15:00,SNPS,Synopsys Inc.,10Q2,0.39,0.375,336.93,335.25,Information Technology,Application Software,2010-08-18 21:15:00+00:00,After Close
2010-08-19,08:15:00,DLTR,Dollar Tree,10Q2,0.31,0.274,1377.9,1347.556,Consumer Discretionary,General Merchandise Stores,2010-08-19 12:15:00+00:00,Before Open
2010-08-19,09:30:00,ROST,Ross Stores,10Q2,0.27,0.27,1911.76,1912.0,Consumer Discretionary,Apparel Retail,2010-08-19 13:30:00+00:00,Before Open
2010-08-19,17:00:00,INTU,Intuit Inc.,10Q2,-0.05,-0.099,537.0,499.643,Information Technology,Application Software,2010-08-19 21:00:00+00:00,After Close
2010-08-24,17:00:00,AVGO,Broadcom Inc.,10Q2,0.61,0.56,550.0,546.333,Information Technology,Semiconductors,2010-08-24 21:00:00+00:00,After Close
2010-09-02,17:00:00,TTWO,Take-Two Interactive,10Q2,0.15,-0.114,354.08,297.846,Communication Services,Interactive Home Entertainment,2010-09-02 21:00:00+00:00,After Close
2010-09-02,17:07:00,ULTA,Ulta Beauty,10Q2,0.22,0.197,321.8,314.875,Consumer Discretionary,Specialty Stores,2010-09-02 21:07:00+00:00,After Close
2010-09-21,17:05:00,ADBE,Adobe Systems Inc,10Q2,0.54,0.494,990.32,985.217,Information Technology,Application Software,2010-09-21 21:05:00+00:00,After Close
2010-09-21,17:15:00,CTAS,Cintas Corporation,10Q2,0.37,0.375,923.9,912.833,Industrials,Diversified Support Services,2010-09-21 21:15:00+00:00,After Close
2010-09-22,18:20:00,CPRT,Copart Inc,10Q2,0.11,0.12,190.47,206.333,Industrials,Diversified Support Services,2010-09-22 22:20:00+00:00,After Close
2010-09-27,17:01:00,PAYX,Paychex Inc.,10Q2,0.36,0.341,518.3,507.5,Information Technology,Data Processing & Outsourced Services,2010-09-27 21:01:00+00:00,After Close
2010-09-28,08:30:00,WBA,Walgreens Boots Alliance,10Q2,0.49,0.441,16870.0,16853.882,Consumer Staples,Drug Retail,2010-09-28 12:30:00+00:00,Before Open
2010-10-06,04:01:00,COST,Costco Wholesale Corp.,10Q3,0.97,0.954,24125.0,24156.357,Consumer Staples,Hypermarkets & Super Centers,2010-10-06 08:01:00+00:00,Before Open
2010-10-06,19:00:00,MAR,Marriott Int'l.,10Q3,0.22,0.225,2648.0,2647.727,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2010-10-06 23:00:00+00:00,After Close
2010-10-07,08:00:00,PEP,PepsiCo Inc.,10Q3,1.22,1.22,15514.0,15397.333,Consumer Staples,Soft Drinks,2010-10-07 12:00:00+00:00,Before Open
2010-10-07,17:08:00,MU,Micron Technology,10Q3,0.33,0.396,2493.0,2656.789,Information Technology,Semiconductors,2010-10-07 21:08:00+00:00,After Close
2010-10-12,08:50:00,FAST,Fastenal Co,10Q3,0.13,0.127,603.75,597.571,Industrials,Building Products,2010-10-12 12:50:00+00:00,Before Open
2010-10-12,17:01:00,CSX,CSX Corp.,10Q3,0.36,0.346,2700.0,2661.65,Industrials,Railroads,2010-10-12 21:01:00+00:00,After Close
2010-10-12,17:15:00,INTC,Intel Corp.,10Q3,0.52,0.496,11102.0,11008.778,Information Technology,Semiconductors,2010-10-12 21:15:00+00:00,After Close
2010-10-14,17:15:00,AMD,Advanced Micro Devices Inc,10Q3,0.15,0.056,1618.0,1614.48,Information Technology,Semiconductors,2010-10-14 21:15:00+00:00,After Close
2010-10-14,17:35:00,GOOGL,Alphabet Inc Class A,10Q3,3.36,2.947,5476.0,5269.32,Communication Services,Interactive Media & Services,2010-10-14 21:35:00+00:00,After Close
2010-10-18,17:30:00,AAPL,Apple Inc.,10Q3,0.66,0.586,20343.0,18916.306,Information Technology,"Technology Hardware, Storage & Peripherals",2010-10-18 21:30:00+00:00,After Close
2010-10-19,17:05:00,GILD,Gilead Sciences,10Q3,0.43,0.44,1937.66,1924.545,Health Care,Biotechnology,2010-10-19 21:05:00+00:00,After Close
2010-10-19,17:05:00,ISRG,Intuitive Surgical Inc.,10Q3,0.71,0.701,344.4,349.923,Health Care,Health Care Equipment,2010-10-19 21:05:00+00:00,After Close
2010-10-19,17:15:00,WDC,Western Digital,10Q3,0.84,0.809,2396.0,2350.81,Information Technology,"Technology Hardware, Storage & Peripherals",2010-10-19 21:15:00+00:00,After Close
2010-10-20,12:00:00,AAL,American Airlines Group,10Q3,0.39,0.322,5842.0,5836.667,Industrials,Airlines,2010-10-20 16:00:00+00:00,Before Open
2010-10-20,17:05:00,LRCX,Lam Research,10Q3,1.52,1.375,805.87,793.917,Information Technology,Semiconductor Equipment,2010-10-20 21:05:00+00:00,After Close
2010-10-20,17:05:00,NFLX,Netflix Inc.,10Q3,0.1,0.101,553.22,551.654,Communication Services,Movies & Entertainment,2010-10-20 21:05:00+00:00,After Close
2010-10-20,17:15:00,EBAY,eBay Inc.,10Q3,0.4,0.371,2249.49,2184.636,Consumer Discretionary,Internet & Direct Marketing Retail,2010-10-20 21:15:00+00:00,After Close
2010-10-20,17:20:00,XLNX,Xilinx,10Q3,0.65,0.645,619.67,627.5,Information Technology,Semiconductors,2010-10-20 21:20:00+00:00,After Close
2010-10-20,19:00:00,CSGP,"CoStar Group, Inc.",10Q3,0.24,0.193,57.14,56.229,Miscellaneous,Business Services,2010-10-20 23:00:00+00:00,After Close
2010-10-21,07:30:00,ALXN,Alexion Pharmaceuticals,10Q3,0.25,0.23,141.57,137.5,Health Care,Biotechnology,2010-10-21 11:30:00+00:00,Before Open
2010-10-21,08:03:00,UAL,United Airlines Holdings,10Q3,2.12,2.174,5394.0,5414.222,Industrials,Airlines,2010-10-21 12:03:00+00:00,Before Open
2010-10-21,17:00:00,ALGN,Align Technology,10Q3,0.25,0.186,95.95,94.467,Health Care,Health Care Supplies,2010-10-21 21:00:00+00:00,After Close
2010-10-21,17:02:00,AMZN,Amazon.com Inc.,10Q3,0.51,0.478,7560.0,7358.231,Consumer Discretionary,Internet & Direct Marketing Retail,2010-10-21 21:02:00+00:00,After Close
2010-10-21,17:05:00,CTXS,Citrix Systems,10Q3,0.62,0.489,472.23,458.214,Information Technology,Application Software,2010-10-21 21:05:00+00:00,After Close
2010-10-22,08:00:00,IDXX,IDEXX Laboratories,10Q3,0.3,0.277,269.63,270.75,Health Care,Health Care Equipment,2010-10-22 12:00:00+00:00,Before Open
2010-10-22,09:00:00,EXC,Exelon Corp.,10Q3,1.11,1.119,5291.0,4886.0,Utilities,Multi-Utilities,2010-10-22 13:00:00+00:00,Before Open
2010-10-25,17:12:00,AMGN,Amgen Inc.,10Q3,1.35,1.267,3816.0,3766.294,Health Care,Biotechnology,2010-10-25 21:12:00+00:00,After Close
2010-10-25,17:17:00,VRTX,Vertex Pharmaceuticals Inc,10Q3,-0.99,-0.897,23.8,30.16,Health Care,Biotechnology,2010-10-25 21:17:00+00:00,After Close
2010-10-25,17:30:00,TXN,Texas Instruments,10Q3,0.71,0.69,3740.0,3690.133,Information Technology,Semiconductors,2010-10-25 21:30:00+00:00,After Close
2010-10-26,08:30:00,BIIB,Biogen Inc.,10Q3,1.35,1.216,1175.79,1158.2,Health Care,Biotechnology,2010-10-26 12:30:00+00:00,Before Open
2010-10-26,09:00:00,PCAR,PACCAR Inc.,10Q3,0.33,0.321,2304.2,2519.615,Industrials,Construction Machinery & Heavy Trucks,2010-10-26 13:00:00+00:00,Before Open
2010-10-26,17:01:00,FISV,Fiserv Inc,10Q3,0.26,0.251,1025.0,1003.867,Information Technology,Data Processing & Outsourced Services,2010-10-26 21:01:00+00:00,After Close
2010-10-26,17:02:00,ILMN,Illumina Inc,10Q3,0.3,0.243,237.31,220.067,Health Care,Life Sciences Tools & Services,2010-10-26 21:02:00+00:00,After Close
2010-10-27,08:00:00,CMCSA,Comcast Corp.,10Q3,0.16,0.149,9489.0,9357.368,Communication Services,Cable & Satellite,2010-10-27 12:00:00+00:00,Before Open
2010-10-27,08:30:00,ADP,Automatic Data Processing,10Q3,0.57,0.532,2229.4,2138.643,Information Technology,Internet Services & Infrastructure,2010-10-27 12:30:00+00:00,Before Open
2010-10-27,17:05:00,CDNS,Cadence Design Systems,10Q3,0.04,0.028,237.93,231.5,Information Technology,Application Software,2010-10-27 21:05:00+00:00,After Close
2010-10-27,19:30:00,ORLY,O'Reilly Automotive,10Q3,0.86,0.741,1425.89,1363.053,Consumer Discretionary,Specialty Stores,2010-10-27 23:30:00+00:00,After Close
2010-10-28,08:00:00,XEL,Xcel Energy Inc,10Q3,0.62,0.548,2628.79,2632.25,Utilities,Multi-Utilities,2010-10-28 12:00:00+00:00,Before Open
2010-10-28,08:00:00,REGN,Regeneron Pharmaceuticals,10Q3,-0.41,-0.328,105.98,116.5,Health Care,Biotechnology,2010-10-28 12:00:00+00:00,Before Open
2010-10-28,17:00:00,MXIM,Maxim Integrated Products Inc,10Q3,0.43,0.374,626.14,614.158,Information Technology,Semiconductors,2010-10-28 21:00:00+00:00,After Close
2010-10-28,17:00:00,BMRN,BioMarin Pharmaceutical Inc.,10Q3,1.68,1.012,97.75,98.053,Health Care,Major Pharmaceuticals,2010-10-28 21:00:00+00:00,After Close
2010-10-28,17:01:00,CERN,Cerner,10Q3,0.19,0.187,462.68,465.619,Health Care,Health Care Technology,2010-10-28 21:01:00+00:00,After Close
2010-10-28,17:04:00,EXPE,Expedia Group,10Q3,1.32,1.169,987.86,943.667,Consumer Discretionary,Internet & Direct Marketing Retail,2010-10-28 21:04:00+00:00,After Close
2010-10-28,17:05:00,VRSN,Verisign Inc.,10Q3,0.27,0.265,172.65,172.471,Information Technology,Internet Services & Infrastructure,2010-10-28 21:05:00+00:00,After Close
2010-10-28,17:12:00,MSFT,Microsoft Corp.,10Q3,0.62,0.548,16195.0,15782.24,Information Technology,Systems Software,2010-10-28 21:12:00+00:00,After Close
2010-10-28,17:15:00,KLAC,KLA Corporation,10Q3,0.99,0.852,682.34,645.0,Information Technology,Semiconductor Equipment,2010-10-28 21:15:00+00:00,After Close
2010-11-01,06:00:00,CTSH,Cognizant Technology Solutions,10Q3,0.33,0.312,1216.91,1186.316,Information Technology,IT Consulting & Other Services,2010-11-01 10:00:00+00:00,Before Open
2010-11-01,16:10:00,SGEN,"Seattle Genetics, Inc.",10Q3,-0.34,-0.345,15.99,9.889,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2010-11-01 20:10:00+00:00,After Close
2010-11-02,16:05:00,EA,Electronic Arts,10Q3,-0.03,-0.106,884.0,811.571,Communication Services,Interactive Home Entertainment,2010-11-02 20:05:00+00:00,After Close
2010-11-03,08:00:00,CHTR,Charter Communications,10Q3,-0.91,0.061,1769.0,1770.0,Communication Services,Cable & Satellite,2010-11-03 12:00:00+00:00,Before Open
